Merchant ID,Account Name,Account Type,Sector,MCC.,Account Owner,Account Status.,Activated Date,Country,Referral Source
169705,KE-IRELAND AIRLIFT SERVICES,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Susan Matiko,Finalized,"Sep 3, 2025",Kenya,Chat
46660,ATLANTECH AFRICA LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Judy Masita,Finalized,"Aug 29, 2025",Kenya,Web Research
169454,Eclat Beauty,E-Commerce,E-Commerce,7230- Barber and Beauty Shops,Janet Lenakae,Finalized,"Sep 3, 2025",Kenya,Chat
655,ILEBET ENTERPRISES LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elosy Ngina,Activated,"Sep 25, 2025",Kenya,N/A
170081,Medfemme Limited,Health services,Retail,8062- Hospital,Jonathan Mwai,Finalized,"Aug 29, 2025",Kenya,Employee Referral
170054,KALUA GREEN LIMITED,Bookshop,Retail,"7392- Consulting, Management and Public Relations Services",Susan Matiko,Finalized,"Sep 3, 2025",Kenya,Self Search
170665,Diani Summer Tours And Safaris,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Barbara Ogwari,Activated,"Sep 3, 2025",Kenya,Self Search
169746,DINO AFRICA Ltd,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Collins Kweyamba,Finalized,"Sep 5, 2025",Rwanda,Self Search
170933,AURUM IRIS LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Judy Masita,Finalized,"Sep 10, 2025",Kenya,Self Search
170045,GARDENING GALORE LIMITED,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Peter Robinson,Finalized,"Aug 29, 2025",Kenya,Merchant Referral
170074,SIA YANGU SAFARI,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Msando,Activated,"Aug 29, 2025",Tanzania,Self Search
165354,IREME CLOUD Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Florent Rwamfizi,Activated,"Aug 29, 2025",Rwanda,N/A
170124,ZALENDO ADVERTISING LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,"Sep 3, 2025",Kenya,N/A
172236,ASPECT TRADING LTD,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sheila Kefa,Finalized,"Sep 18, 2025",Kenya,N/A
17005,Craftsman Steel Fabricators Ltd,Hardware,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,"Aug 29, 2025",Kenya,Chat
170582,POA CHOMAAZ MEAT GRILL...,Restaurant,Hospitality,5812- Eating Place & Restaurant,Quesera Wekesa,Finalized,"Sep 5, 2025",Kenya,Walk-In
169857,DECO CENTER CO Ltd,Furniture store,Retail,5399-Miscellaneous General Merchant (Small Retail),Collins Kweyamba,Finalized,"Aug 29, 2025",Rwanda,Bank Referral
170022,NAZZART INTERIOR DECO,Business Not Elsewhere Classified,Retail,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Emmanuel Ndyakuhaki,Finalized,"Aug 30, 2025",Uganda,Landing Page
153152,TECH PLUG GADGET STORE,E-Commerce,E-Commerce,5732- Electronics Sales,Sheila Kefa,Finalized,"Aug 27, 2025",Kenya,Self Search
160831,MASAABA HOLIDAYS LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Sharon Munguryek,Finalized,"Aug 28, 2025",Uganda,N/A
169961,GARAGE ABIZERWA CO. Ltd,Garage,Retail,"7523- Parking Lots, Parking Meters and Garages",Florent Rwamfizi,Activated,"Aug 28, 2025",Rwanda,Bank Referral
170136,OGEMBO VINEYARDS,Liquor Store,Retail,5399-Miscellaneous General Merchant (Small Retail),Orsbone Obulukhu,Finalized,"Sep 8, 2025",Kenya,Self Search
169979,VIP PALACE LOUNGE LIMITED,Bar / Lounge,Hospitality,5812- Eating Place & Restaurant,Orsbone Obulukhu,Activated,"Sep 26, 2025",Kenya,Self Search
169971,MOONSHINE INVESTMENTS LTD,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Orsbone Obulukhu,Activated,"Aug 29, 2025",Kenya,Self Search
170143,NAWAHI AFRICA ADVENTURES LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Activated,"Aug 30, 2025",Tanzania,Helpdesk
170059,DIOCESE CATHOLIQUE DE NYUNDO,NGO,Retail,8398- Charitable Social Service Organizations,Octave Kazeneza,Activated,"Sep 9, 2025",Rwanda,Profile Image
170275,JENGA ECOMMERCE AFRICA LTD,Art Galleries,Retail,5399-Miscellaneous General Merchant (Small Retail),Elosy Ngina,Activated,"Sep 30, 2025",Kenya,Bank Referral
167917,Bold Wilderness Tours and Safaris Ltd,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elosy Ngina,Activated,"Aug 29, 2025",Kenya,Self Search
170052,CRANE SHOPPERS LIMITED,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Moses Ochom,Finalized,"Aug 28, 2025",Uganda,Account Management Referral
160812,papaya priority ads,E-Commerce,E-Commerce,5621- Women Ready to Wear Stores,Raymond Eguru,Finalized,"Aug 27, 2025",Uganda,N/A
124361,NAMNYAK ATELIER KENYA LIMITED,"Fashion, Clothes & Accessories",Hospitality,5691- Men and Women Clothing Stores,Samuel Oloo,Finalized,"Aug 28, 2025",Kenya,Helpdesk
170116,NURU EXPEDITIONS LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Fortunatus Massawe,Finalized,"Aug 29, 2025",Tanzania,Self Search
169986,Back & Forth Garden Edition Limited,Events,Retail,5399-Miscellaneous General Merchant (Small Retail),Steve Gituma,Activated,"Aug 29, 2025",Kenya,Self Search
170195,MEGUS MERCHANTS COMPANY LTD,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elosy Ngina,Activated,"Sep 17, 2025",Kenya,N/A
170002,MWAEPE FISHERMAN RESTAURANT,Restaurant,Hospitality,5812- Eating Place & Restaurant,Quesera Wekesa,Finalized,"Aug 29, 2025",Kenya,Self Search
169957,KRONSTADT HOTEL LIMITED...( Dtb bank),Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Quesera Wekesa,Finalized,"Aug 27, 2025",Kenya,Bank Referral
170016,Vasha The Place Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Elijah Makau,Finalized,"Aug 28, 2025",Kenya,Merchant Referral
169958,F& GLED JOINTS SERVICES LTD,Spa.,Hospitality,5399-Miscellaneous General Merchant (Small Retail),Adella Asaasira,Finalized,"Aug 29, 2025",Uganda,Self Search
170117,MTEMBEZI VACATION SAFARIS LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Sharon Munguryek,Finalized,"Sep 3, 2025",Uganda,Self Search
170103,Kemi Getaways And Events,Events,Hospitality,5399-Miscellaneous General Merchant (Small Retail),Janet Lenakae,Finalized,"Aug 29, 2025",Kenya,Helpdesk
169927,Twigalink Adventures Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Githaiga,Finalized,"Aug 27, 2025",Kenya,Helpdesk
169390,TERRA ENERGY Ltd,Consultancy,Retail,"7392- Consulting, Management and Public Relations Services",Collins Kweyamba,Finalized,"Sep 26, 2025",Rwanda,Web Research
170058,MDC HAIR PRODUCTS,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Dyline Busiingye,Finalized,"Sep 3, 2025",Uganda,Self Search
169798,Rotary Kenya,E-Commerce,E-Commerce,"7997- Clubs-Country Clubs, Membership (Athletic, Recreation, Sports), Private Golf Courses",Susan Mutie,Closed Won Pending,,Kenya,Self Search
170121,SHALVIN SCOOPS,Restaurant,Hospitality,5812- Eating Place & Restaurant,Violet Ogetange,Activated,"Aug 29, 2025",Kenya,Chat
169584,Elah Valley Suppliers,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elosy Ngina,Activated,"Sep 11, 2025",Kenya,Account Management Referral
169892,WILDERNESS CATERING LOGISTICS LTD,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Susan Matiko,Finalized,"Aug 29, 2025",Kenya,Self Search
169847,ARCISO COLLECTIONS LTD,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Dyline Busiingye,Finalized,"Sep 4, 2025",Uganda,Self Search
169840,EMPAALAI AFRICAN ADVENTURE,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Msando,Activated,"Aug 29, 2025",Tanzania,Self Search
169941,Connect Square Communication Limited,Business Not Elsewhere Classified,Retail,"7392- Consulting, Management and Public Relations Services",Sheila Kefa,Finalized,"Aug 28, 2025",Kenya,Bank Referral
169842,LUFREY BOUTIQUE AND SALOON,"Fashion, Clothes & Accessories",Retail,5611- Men and Boys Clothing and Accessory Stores,Adella Asaasira,Finalized,"Aug 26, 2025",Uganda,Self Search
170119,HELMIC GROUP COMPANY LIMITED,Car Hire,Travel,4121- Taxicabs and Limo,Elia Mwakijale,Finalized,"Sep 17, 2025",Tanzania,Account Management Referral
166992,Social Bloom Gains,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Jonathan Mwai,Finalized,"Aug 30, 2025",Kenya,Self Search
170006,COLORFEST LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Judy Masita,Finalized,"Aug 28, 2025",Kenya,Self Search
169858,Capital Comfort Elite Limited,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Anthony Ngunyi,Activated,"Sep 12, 2025",Kenya,Bank Referral
132381,AZURI PROMO SHOP LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Orsbone Obulukhu,Activated,"Sep 16, 2025",Kenya,Social Media
170050,SANAMA TRADING (T) LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elia Mwakijale,Finalized,"Sep 10, 2025",Tanzania,N/A
172265,Three Spears Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Lincey Wanjiku,Failed Sanction Checks,,Kenya,Merchant Referral
172146,Farvue limited,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Lincey Wanjiku,Finalized,"Sep 19, 2025",Kenya,Merchant Referral
169960,GAMINGA TECHNOLOGIES,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Raymond Eguru,Activated,"Aug 27, 2025",Uganda,N/A
169820,Remyrose Holdings Limited,"Fashion, Clothes & Accessories",Retail,5399-Miscellaneous General Merchant (Small Retail),Joseph Mbothu,Finalized,"Aug 27, 2025",Kenya,Self Search
169809,Flavour Factory,Restaurant,Hospitality,5812- Eating Place & Restaurant,Jonathan Mwai,Finalized,"Aug 26, 2025",Kenya,Self Search
169807,Flavour Factory,Restaurant,Hospitality,5812- Eating Place & Restaurant,Jonathan Mwai,Finalized,"Aug 26, 2025",Kenya,Self Search
169914,Lionpro Group (K) Limited,Distributors,Retail,"5499- Miscellineous Food Sores- Convenience Stores, Markets, Specialty Sores and Vending Machines",Ann Njoroge,Finalized,"Sep 3, 2025",Kenya,Self Search
33851,VASTEDGE ENTERPRISES,Consultancy,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,"Aug 29, 2025",Kenya,Chat
169896,AL NASSIR TRAVELS LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Samuel Oloo,Finalized,"Aug 28, 2025",Kenya,Area Drives (Hospitality)
169923,EIGHTH WONDER UGANDA LIMITED,"Fashion, Clothes & Accessories",Retail,5399-Miscellaneous General Merchant (Small Retail),Emmanuel Ndyakuhaki,Finalized,"Aug 28, 2025",Uganda,Employee Referral
155645,CLASSIC EXCITING SAFARIS LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Dyline Busiingye,Finalized,"Aug 29, 2025",Uganda,Walk-In
169816,KAYNELA ECO LODGES LIMITED,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Sharon Munguryek,Finalized,"Aug 27, 2025",Uganda,N/A
169806,KAPCHORWA ADVENTURE SPORTS & TOURISM ORGANIZATION LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Sharon Munguryek,Finalized,"Aug 27, 2025",Uganda,N/A
169859,ONDER DAVID BUSINESS CENTER,Petroleum,Retail,5983- Fuel Dealers,Moses Ochom,Activated,"Sep 5, 2025",Uganda,Helpdesk
169781,AIR PROMOTION GROUP EAST AFRICA LIMITED,General Service Provider,Retail,5965- Direct Marketing--Combination Catalog & Retail Merchant,Susan Matiko,Finalized,"Aug 27, 2025",Kenya,Bank Referral
169791,Andu Kuboiye Limited,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",David Githaiga,Activated,"Aug 28, 2025",Kenya,N/A
167205,BERNAD GODFREY NKYA,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",David Msando,Activated,"Aug 29, 2025",Tanzania,Self Search
169572,ENJORE SAFARIS,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Fortunatus Massawe,Finalized,"Aug 26, 2025",Tanzania,Self Search
168131,Zara Shop,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,William Lendukai,Finalized,"Aug 26, 2025",Tanzania,Walk-In
169528,SEBETSA GENERAL SUPPLIES,Hardware,Retail,5251- Hardware Store,Judy Masita,Finalized,"Aug 27, 2025",Kenya,Web Research
169159,HOME BY EVA,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Simon Mahinda,Activated,"Aug 28, 2025",Kenya,Landing Page
167915,Hangingline Apparel,E-Commerce,E-Commerce,5611- Men and Boys Clothing and Accessory Stores,Anthony Ngunyi,Finalized,"Sep 8, 2025",Kenya,Chat
170960,Kavanah Beverages Limited,E-Commerce,E-Commerce,"5921- Package Stores- Beer, Wine and Liquor",Elosy Ngina,Activated,"Sep 6, 2025",Kenya,Employee Referral
169725,CANOPY SOLUTIONS (k) LIMITED,Consultancy,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Finalized,"Aug 26, 2025",Kenya,Bank Referral
169716,AIMER ENTERPRISES LIMITED,Gift Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Activated,"Aug 27, 2025",Kenya,Self Search
169761,MAASAI ECOLODGE SERVICES LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Palme Paiton Katemana,Finalized,"Aug 26, 2025",Tanzania,Employee Referral
168145,AXE TIPS UG,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Closed Won Pending,,Uganda,N/A
169773,LOLAN HOUSE OF BRANDS CO. LIMITED,E-Commerce,Retail,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Finalized,"Aug 26, 2025",Uganda,N/A
169559,KUZURURA SAFARIS & ARTS LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Palme Paiton Katemana,Finalized,"Aug 25, 2025",Tanzania,Self Search
169557,PUMBA LUXURY CAMPS LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Palme Paiton Katemana,Finalized,"Aug 25, 2025",Tanzania,Self Search
169765,CASA UGANDA SAFARIS LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Moses Ochom,Finalized,"Aug 26, 2025",Uganda,Partner
169747,ECO - MART SUPERMARKET LIMITED,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Jonathan Ssempa,Finalized,"Sep 6, 2025",Uganda,Bank Referral
169869,Bantu Covo Limited,Events,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Lincey Wanjiku,Finalized,"Aug 27, 2025",Kenya,Self Search
169571,TOUR SOKONI LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Juliet Nalwoga,Finalized,"Aug 26, 2025",Uganda,Partner
169573,SAFARI RETREATS(U) LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Juliet Nalwoga,Finalized,"Aug 26, 2025",Uganda,Partner
169560,LIFE BEACH HOTEL LTD,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Juliet Nalwoga,Finalized,"Aug 26, 2025",Uganda,N/A
171179,RR Corporate Limited,Restaurant,Hospitality,,Jonathan Mwai,Proposal,,Kenya,Account Management Referral
422343,Test Saran,Airline,Travel,1234- Archived MIDs Come here-Do NOT ASSIGN,Bilhah Kinuthia,Activated,,Kenya,Account Management Referral
168807,TRIKCODE TECHONOGIES,Consultancy,Retail,"7392- Consulting, Management and Public Relations Services",Raymond Eguru,Finalized,"Aug 25, 2025",Uganda,N/A
171431,Unique General Commodities,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Elijah Makau,Activated,"Sep 25, 2025",Kenya,Chat
169964,Family Drugmart Kenya,Pharmacy,Retail,5912- Drug store and Pharmacy,Susan Mutie,Finalized,"Aug 28, 2025",Kenya,Self Search
169722,Our Mall Pharmacy Limited,Pharmacy,Retail,5912- Drug store and Pharmacy,Susan Mutie,Finalized,"Aug 27, 2025",Kenya,Self Search
173257,Spectrum Film School,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Joseph Mbothu,Activated,"Sep 29, 2025",Kenya,N/A
169680,SONG & STARK COOPERATION RWANDA Ltd,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Octave Kazeneza,Activated,"Aug 29, 2025",Rwanda,N/A
169738,SAFARI PALS TOURS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elia Mwakijale,Finalized,"Aug 26, 2025",Tanzania,N/A
169729,Petstore Kenya Limited,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Ann Njoroge,Finalized,"Aug 25, 2025",Kenya,Self Search
169749,LEGACY AUTOSPARES (K) LTD,Spare Parts & Accessories,Retail,5399-Miscellaneous General Merchant (Small Retail),Sheila Kefa,Finalized,"Aug 27, 2025",Kenya,Bank Referral
169778,ZARAKORS LIMITED,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Peter Robinson,Finalized,"Aug 26, 2025",Kenya,Partner
169547,Kwetu Homes And Cottages Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Peter Robinson,Finalized,"Aug 26, 2025",Kenya,Self Search
163564,MAMACITA IN PINK LIMITED,E-Commerce,E-Commerce,7230- Barber and Beauty Shops,Janet Lenakae,Finalized,"Aug 26, 2025",Kenya,Helpdesk
169300,Innovia Medical Services Limited,E-Commerce,E-Commerce,8011- Doctors & Physicians,Ann Njoroge,Failed Sanction Checks,,Kenya,Helpdesk
169587,Carpet City Limited,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Ann Njoroge,Finalized,"Sep 9, 2025",Kenya,Bank Referral
169198,Talents Optimized,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Ann Njoroge,Finalized,"Aug 28, 2025",Kenya,Helpdesk
169599,Whii Group Limited,Bar / Lounge,Hospitality,5812- Eating Place & Restaurant,Jonathan Mwai,Finalized,"Aug 26, 2025",Kenya,Employee Referral
169575,LOHIME TRAVEL SOLUTIONS LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elosy Ngina,Activated,"Aug 25, 2025",Kenya,Self Search
169651,Big Outreach Consultants Limited,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Jonathan Mwai,Finalized,"Aug 26, 2025",Kenya,Helpdesk
136939,FASHIONPALETTE STORE,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Judy Masita,Finalized,"Aug 23, 2025",Kenya,N/A
169237,EXCURSIA ADVENTURES LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Dyline Busiingye,Finalized,"Aug 23, 2025",Uganda,Landing Page
169731,MIA MATHEWS FOOD SERVICE,Restaurant,Hospitality,5812- Eating Place & Restaurant,Emmanuel Ndyakuhaki,Finalized,"Aug 28, 2025",Uganda,Account Management Referral
169568,ELSAID HOME STORES,E-Commerce,E-Commerce,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Moses Ochom,Finalized,"Aug 25, 2025",Uganda,Helpdesk
169569,We Safaris and Photographic Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elijah Makau,Finalized,"Aug 25, 2025",Kenya,Bank Referral
169563,CAPABLE AFRICA TOURS,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Fortunatus Massawe,Finalized,"Aug 25, 2025",Tanzania,Self Search
169558,Bigsave Essentials Limited,Distributors,Retail,"5499- Miscellineous Food Sores- Convenience Stores, Markets, Specialty Sores and Vending Machines",Ann Njoroge,Finalized,"Sep 3, 2025",Kenya,N/A
169551,The Garden Centre Limited,Gift Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Elijah Makau,Finalized,"Aug 23, 2025",Kenya,Bank Referral
167528,Gurun Gadgets Limited,E-Commerce,E-Commerce,5732- Electronics Sales,Janet Lenakae,Finalized,"Aug 25, 2025",Kenya,Chat
169553,KIPEKEE VENTURES LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Judy Masita,Finalized,"Aug 23, 2025",Kenya,Bank Referral
169538,Trail Tracers Tours And Travels,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Finalized,"Aug 22, 2025",Kenya,Self Search
169479,NISH EXPEDITIONS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Daniel Chebon,Closed due to Fraud,"Aug 22, 2025",Kenya,Self Search
169498,BAUS TAKA ENTERPRISES LIMITED,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Quesera Wekesa,Activated,"Aug 25, 2025",Kenya,Self Search
169478,FERMFEED BIO LIMITED,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Quesera Wekesa,Activated,"Aug 30, 2025",Kenya,Self Search
169272,Clifford Geo-Consult Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Barbara Ogwari,Activated,"Aug 27, 2025",Kenya,Helpdesk
169483,ALL THINGS SAFARI TRAVEL PLUS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Daniel Chebon,Activated,"Aug 22, 2025",Kenya,Self Search
